Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	3	NA	NA	NA	NA	NA	NA
PID_CIRCADIAN_PATHWAY	3	NA	NA	NA	NA	NA	NA
ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF	3	NA	NA	NA	NA	NA	NA
KEGG_COLORECTAL_CANCER	3	NA	NA	NA	NA	NA	NA
PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2	3	NA	NA	NA	NA	NA	NA
HOFMANN_CELL_LYMPHOMA_UP	3	NA	NA	NA	NA	NA	NA
LEIN_MIDBRAIN_MARKERS	3	NA	NA	NA	NA	NA	NA
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	3	NA	NA	NA	NA	NA	NA
REACTOME_REGULATION_OF_INSULIN_SECRETION	3	NA	NA	NA	NA	NA	NA
ROSS_AML_OF_FAB_M7_TYPE	3	NA	NA	NA	NA	NA	NA
BEIER_GLIOMA_STEM_CELL_DN	3	NA	NA	NA	NA	NA	NA
KRIEG_HYPOXIA_VIA_KDM3A	3	NA	NA	NA	NA	NA	NA
PID_MET_PATHWAY	3	NA	NA	NA	NA	NA	NA
ROSS_AML_WITH_CBFB_MYH11_FUSION	3	NA	NA	NA	NA	NA	NA
AUNG_GASTRIC_CANCER	3	NA	NA	NA	NA	NA	NA
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	3	NA	NA	NA	NA	NA	NA
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	3	NA	NA	NA	NA	NA	NA
PID_AR_TF_PATHWAY	3	NA	NA	NA	NA	NA	NA
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	3	NA	NA	NA	NA	NA	NA
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	3	NA	NA	NA	NA	NA	NA
BIOCARTA_MTOR_PATHWAY	3	NA	NA	NA	NA	NA	NA
ROY_WOUND_BLOOD_VESSEL_UP	3	NA	NA	NA	NA	NA	NA
KEGG_DILATED_CARDIOMYOPATHY	3	NA	NA	NA	NA	NA	NA
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_PYRUVATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	3	NA	NA	NA	NA	NA	NA
PID_FOXM1_PATHWAY	3	NA	NA	NA	NA	NA	NA
BIOCARTA_AMI_PATHWAY	3	NA	NA	NA	NA	NA	NA
BAKKER_FOXO3_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
MCCLUNG_COCAIN_REWARD_4WK	3	NA	NA	NA	NA	NA	NA
LIN_MELANOMA_COPY_NUMBER_UP	3	NA	NA	NA	NA	NA	NA
BURTON_ADIPOGENESIS_7	3	NA	NA	NA	NA	NA	NA
BURTON_ADIPOGENESIS_8	3	NA	NA	NA	NA	NA	NA
REACTOME_PURINE_METABOLISM	3	NA	NA	NA	NA	NA	NA
LIN_APC_TARGETS	3	NA	NA	NA	NA	NA	NA
BASSO_CD40_SIGNALING_UP	3	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON	3	NA	NA	NA	NA	NA	NA
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	3	NA	NA	NA	NA	NA	NA
WONG_IFNA2_RESISTANCE_DN	3	NA	NA	NA	NA	NA	NA
PID_HIF1_TFPATHWAY	3	NA	NA	NA	NA	NA	NA
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	3	NA	NA	NA	NA	NA	NA
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	3	NA	NA	NA	NA	NA	NA
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	3	NA	NA	NA	NA	NA	NA
CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_PKB_MEDIATED_EVENTS	3	NA	NA	NA	NA	NA	NA
DITTMER_PTHLH_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	3	NA	NA	NA	NA	NA	NA
HUMMERICH_SKIN_CANCER_PROGRESSION_DN	3	NA	NA	NA	NA	NA	NA
MELLMAN_TUT1_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
BIOCARTA_CHEMICAL_PATHWAY	3	NA	NA	NA	NA	NA	NA
ZHU_CMV_24_HR_DN	3	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
OXFORD_RALA_OR_RALB_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
VALK_AML_WITH_EVI1	3	NA	NA	NA	NA	NA	NA
PIONTEK_PKD1_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	3	NA	NA	NA	NA	NA	NA
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_SPHINGOLIPID_METABOLISM	3	NA	NA	NA	NA	NA	NA
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	3	NA	NA	NA	NA	NA	NA
VILIMAS_NOTCH1_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	3	NA	NA	NA	NA	NA	NA
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	3	NA	NA	NA	NA	NA	NA
DAZARD_UV_RESPONSE_CLUSTER_G1	3	NA	NA	NA	NA	NA	NA
LUI_THYROID_CANCER_CLUSTER_2	3	NA	NA	NA	NA	NA	NA
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	3	NA	NA	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
MCCLUNG_CREB1_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
PID_CDC42_PATHWAY	3	NA	NA	NA	NA	NA	NA
MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP	3	NA	NA	NA	NA	NA	NA
WATTEL_AUTONOMOUS_THYROID_ADENOMA_DN	3	NA	NA	NA	NA	NA	NA
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	3	NA	NA	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_PE	3	NA	NA	NA	NA	NA	NA
BRACHAT_RESPONSE_TO_CISPLATIN	3	NA	NA	NA	NA	NA	NA
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
PID_LYSOPHOSPHOLIPID_PATHWAY	3	NA	NA	NA	NA	NA	NA
LEE_AGING_NEOCORTEX_DN	3	NA	NA	NA	NA	NA	NA
GU_PDEF_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
KUMAR_AUTOPHAGY_NETWORK	3	NA	NA	NA	NA	NA	NA
DARWICHE_PAPILLOMA_RISK_LOW_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	3	NA	NA	NA	NA	NA	NA
KEGG_ARGININE_AND_PROLINE_METABOLISM	3	NA	NA	NA	NA	NA	NA
OUYANG_PROSTATE_CANCER_PROGRESSION_DN	3	NA	NA	NA	NA	NA	NA
PID_IL2_PI3K_PATHWAY	3	NA	NA	NA	NA	NA	NA
VALK_AML_WITH_FLT3_ITD	3	NA	NA	NA	NA	NA	NA
PID_VEGFR1_2_PATHWAY	3	NA	NA	NA	NA	NA	NA
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	3	NA	NA	NA	NA	NA	NA
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	3	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3	NA	NA	NA	NA	NA	NA
LIU_VAV3_PROSTATE_CARCINOGENESIS_UP	3	NA	NA	NA	NA	NA	NA
SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	3	NA	NA	NA	NA	NA	NA
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	3	NA	NA	NA	NA	NA	NA
PID_P53_REGULATION_PATHWAY	3	NA	NA	NA	NA	NA	NA
KUNINGER_IGF1_VS_PDGFB_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
ZHANG_RESPONSE_TO_CANTHARIDIN_DN	3	NA	NA	NA	NA	NA	NA
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	3	NA	NA	NA	NA	NA	NA
KEGG_PROTEASOME	3	NA	NA	NA	NA	NA	NA
KANNAN_TP53_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
HEIDENBLAD_AMPLICON_8Q24_DN	3	NA	NA	NA	NA	NA	NA
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	3	NA	NA	NA	NA	NA	NA
KRIGE_AMINO_ACID_DEPRIVATION	3	NA	NA	NA	NA	NA	NA
KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	3	NA	NA	NA	NA	NA	NA
MAHAJAN_RESPONSE_TO_IL1A_DN	3	NA	NA	NA	NA	NA	NA
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
TRAYNOR_RETT_SYNDROM_UP	3	NA	NA	NA	NA	NA	NA
SUMI_HNF4A_TARGETS	3	NA	NA	NA	NA	NA	NA
HASLINGER_B_CLL_WITH_13Q14_DELETION	3	NA	NA	NA	NA	NA	NA
KEGG_DNA_REPLICATION	3	NA	NA	NA	NA	NA	NA
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	3	NA	NA	NA	NA	NA	NA
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	3	NA	NA	NA	NA	NA	NA
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	3	NA	NA	NA	NA	NA	NA
GUILLAUMOND_KLF10_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
LEIN_PONS_MARKERS	3	NA	NA	NA	NA	NA	NA
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	3	NA	NA	NA	NA	NA	NA
LAIHO_COLORECTAL_CANCER_SERRATED_UP	3	NA	NA	NA	NA	NA	NA
SANSOM_WNT_PATHWAY_REQUIRE_MYC	3	NA	NA	NA	NA	NA	NA
FAELT_B_CLL_WITH_VH3_21_DN	3	NA	NA	NA	NA	NA	NA
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	3	NA	NA	NA	NA	NA	NA
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	3	NA	NA	NA	NA	NA	NA
CROONQUIST_STROMAL_STIMULATION_UP	3	NA	NA	NA	NA	NA	NA
RADAEVA_RESPONSE_TO_IFNA1_UP	3	NA	NA	NA	NA	NA	NA
KIM_GLIS2_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	3	NA	NA	NA	NA	NA	NA
WALLACE_PROSTATE_CANCER_UP	3	NA	NA	NA	NA	NA	NA
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	3	NA	NA	NA	NA	NA	NA
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
FALVELLA_SMOKERS_WITH_LUNG_CANCER	3	NA	NA	NA	NA	NA	NA
LEE_LIVER_CANCER_MYC_E2F1_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	3	NA	NA	NA	NA	NA	NA
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
VALK_AML_WITH_CEBPA	3	NA	NA	NA	NA	NA	NA
JIANG_AGING_HYPOTHALAMUS_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	3	NA	NA	NA	NA	NA	NA
REACTOME_PEROXISOMAL_LIPID_METABOLISM	3	NA	NA	NA	NA	NA	NA
MIKKELSEN_IPS_WITH_HCP_H3K27ME3	3	NA	NA	NA	NA	NA	NA
APPIERTO_RESPONSE_TO_FENRETINIDE_UP	3	NA	NA	NA	NA	NA	NA
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	3	NA	NA	NA	NA	NA	NA
FOURNIER_ACINAR_DEVELOPMENT_LATE_DN	3	NA	NA	NA	NA	NA	NA
CAFFAREL_RESPONSE_TO_THC_DN	3	NA	NA	NA	NA	NA	NA
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KUROKAWA_LIVER_CANCER_CHEMOTHERAPY_DN	3	NA	NA	NA	NA	NA	NA
CHOW_RASSF1_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
SHEPARD_CRUSH_AND_BURN_MUTANT_DN	3	NA	NA	NA	NA	NA	NA
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5	3	NA	NA	NA	NA	NA	NA
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	3	NA	NA	NA	NA	NA	NA
PID_LKB1_PATHWAY	3	NA	NA	NA	NA	NA	NA
AMUNDSON_POOR_SURVIVAL_AFTER_GAMMA_RADIATION_8G	3	NA	NA	NA	NA	NA	NA
REACTOME_SEMAPHORIN_INTERACTIONS	3	NA	NA	NA	NA	NA	NA
HAHTOLA_SEZARY_SYNDROM_DN	3	NA	NA	NA	NA	NA	NA
DURCHDEWALD_SKIN_CARCINOGENESIS_UP	3	NA	NA	NA	NA	NA	NA
PID_HIV_NEF_PATHWAY	3	NA	NA	NA	NA	NA	NA
AMIT_EGF_RESPONSE_60_MCF10A	3	NA	NA	NA	NA	NA	NA
FU_INTERACT_WITH_ALKBH8	3	NA	NA	NA	NA	NA	NA
RIZ_ERYTHROID_DIFFERENTIATION_12HR	3	NA	NA	NA	NA	NA	NA
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	3	NA	NA	NA	NA	NA	NA
KEGG_VIRAL_MYOCARDITIS	3	NA	NA	NA	NA	NA	NA
REACTOME_DARPP_32_EVENTS	3	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1	3	NA	NA	NA	NA	NA	NA
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3	3	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_9	3	NA	NA	NA	NA	NA	NA
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	3	NA	NA	NA	NA	NA	NA
ONGUSAHA_BRCA1_TARGETS_UP	3	NA	NA	NA	NA	NA	NA
PID_IL6_7_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_ALZHEIMERS_DISEASE	3	NA	NA	NA	NA	NA	NA
MIKKELSEN_ES_LCP_WITH_H3K4ME3	3	NA	NA	NA	NA	NA	NA
KANG_IMMORTALIZED_BY_TERT_DN	3	NA	NA	NA	NA	NA	NA
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	3	NA	NA	NA	NA	NA	NA
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	3	NA	NA	NA	NA	NA	NA
YOSHIOKA_LIVER_CANCER_EARLY_RECURRENCE_UP	3	NA	NA	NA	NA	NA	NA
MARCHINI_TRABECTEDIN_RESISTANCE_DN	3	NA	NA	NA	NA	NA	NA
TIEN_INTESTINE_PROBIOTICS_6HR_UP	3	NA	NA	NA	NA	NA	NA
PID_RAC1_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	3	NA	NA	NA	NA	NA	NA
BENPORATH_ES_CORE_NINE_CORRELATED	3	NA	NA	NA	NA	NA	NA
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	3	NA	NA	NA	NA	NA	NA
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN	3	NA	NA	NA	NA	NA	NA
PID_ERA_GENOMIC_PATHWAY	3	NA	NA	NA	NA	NA	NA
MAYBURD_RESPONSE_TO_L663536_DN	3	NA	NA	NA	NA	NA	NA
KEGG_OXIDATIVE_PHOSPHORYLATION	3	NA	NA	NA	NA	NA	NA
BIOCARTA_NTHI_PATHWAY	3	NA	NA	NA	NA	NA	NA
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	3	NA	NA	NA	NA	NA	NA
SIMBULAN_UV_RESPONSE_NORMAL_DN	3	NA	NA	NA	NA	NA	NA
SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	3	NA	NA	NA	NA	NA	NA
REACTOME_INTERFERON_GAMMA_SIGNALING	3	NA	NA	NA	NA	NA	NA
ALCALA_APOPTOSIS	3	NA	NA	NA	NA	NA	NA
PATTERSON_DOCETAXEL_RESISTANCE	3	NA	NA	NA	NA	NA	NA
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	3	NA	NA	NA	NA	NA	NA
ZHOU_TNF_SIGNALING_4HR	3	NA	NA	NA	NA	NA	NA
PID_CDC42_REG_PATHWAY	3	NA	NA	NA	NA	NA	NA
PID_PDGFRB_PATHWAY	3	NA	NA	NA	NA	NA	NA
SONG_TARGETS_OF_IE86_CMV_PROTEIN	3	NA	NA	NA	NA	NA	NA
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP	3	NA	NA	NA	NA	NA	NA
KEGG_RENAL_CELL_CARCINOMA	3	NA	NA	NA	NA	NA	NA
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	3	NA	NA	NA	NA	NA	NA
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	3	NA	NA	NA	NA	NA	NA
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	3	NA	NA	NA	NA	NA	NA
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	3	NA	NA	NA	NA	NA	NA
ABBUD_LIF_SIGNALING_1_UP	3	NA	NA	NA	NA	NA	NA
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	3	NA	NA	NA	NA	NA	NA
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	3	NA	NA	NA	NA	NA	NA
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	3	NA	NA	NA	NA	NA	NA
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11	3	NA	NA	NA	NA	NA	NA
PYEON_HPV_POSITIVE_TUMORS_UP	3	NA	NA	NA	NA	NA	NA
ZHAN_MULTIPLE_MYELOMA_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	3	NA	NA	NA	NA	NA	NA
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	3	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	3	NA	NA	NA	NA	NA	NA
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_UP	3	NA	NA	NA	NA	NA	NA
KEGG_SPHINGOLIPID_METABOLISM	3	NA	NA	NA	NA	NA	NA
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	3	NA	NA	NA	NA	NA	NA
PID_TAP63_PATHWAY	3	NA	NA	NA	NA	NA	NA
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	3	NA	NA	NA	NA	NA	NA
HILLION_HMGA1B_TARGETS	3	NA	NA	NA	NA	NA	NA
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	3	NA	NA	NA	NA	NA	NA
GOLUB_ALL_VS_AML_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	3	NA	NA	NA	NA	NA	NA
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	3	NA	NA	NA	NA	NA	NA
MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_DN	3	NA	NA	NA	NA	NA	NA
ST_INTEGRIN_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	3	NA	NA	NA	NA	NA	NA
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	3	NA	NA	NA	NA	NA	NA
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	3	NA	NA	NA	NA	NA	NA
JEON_SMAD6_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	3	NA	NA	NA	NA	NA	NA
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	3	NA	NA	NA	NA	NA	NA
NAKAMURA_ADIPOGENESIS_LATE_DN	3	NA	NA	NA	NA	NA	NA
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	3	NA	NA	NA	NA	NA	NA
REACTOME_GLUCOSE_METABOLISM	3	NA	NA	NA	NA	NA	NA
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	3	NA	NA	NA	NA	NA	NA
ZAMORA_NOS2_TARGETS_DN	3	NA	NA	NA	NA	NA	NA
LANDIS_BREAST_CANCER_PROGRESSION_UP	3	NA	NA	NA	NA	NA	NA
WEIGEL_OXIDATIVE_STRESS_RESPONSE	3	NA	NA	NA	NA	NA	NA
RODRIGUES_NTN1_AND_DCC_TARGETS	3	NA	NA	NA	NA	NA	NA
OKUMURA_INFLAMMATORY_RESPONSE_LPS	4	NA	NA	NA	NA	NA	NA
REACTOME_MEIOTIC_SYNAPSIS	4	NA	NA	NA	NA	NA	NA
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	4	NA	NA	NA	NA	NA	NA
KEGG_ENDOCYTOSIS	4	NA	NA	NA	NA	NA	NA
RASHI_RESPONSE_TO_IONIZING_RADIATION_4	4	NA	NA	NA	NA	NA	NA
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	4	NA	NA	NA	NA	NA	NA
DAZARD_RESPONSE_TO_UV_SCC_DN	4	NA	NA	NA	NA	NA	NA
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	4	NA	NA	NA	NA	NA	NA
HILLION_HMGA1_TARGETS	4	NA	NA	NA	NA	NA	NA
WARTERS_RESPONSE_TO_IR_SKIN	4	NA	NA	NA	NA	NA	NA
NELSON_RESPONSE_TO_ANDROGEN_UP	4	NA	NA	NA	NA	NA	NA
LEE_LIVER_CANCER_MYC_UP	4	NA	NA	NA	NA	NA	NA
BAKKER_FOXO3_TARGETS_UP	4	NA	NA	NA	NA	NA	NA
KEGG_STARCH_AND_SUCROSE_METABOLISM	4	NA	NA	NA	NA	NA	NA
DORN_ADENOVIRUS_INFECTION_24HR_DN	4	NA	NA	NA	NA	NA	NA
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	4	NA	NA	NA	NA	NA	NA
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN	4	NA	NA	NA	NA	NA	NA
REACTOME_GLUCOSE_TRANSPORT	4	NA	NA	NA	NA	NA	NA
PECE_MAMMARY_STEM_CELL_DN	4	NA	NA	NA	NA	NA	NA
MALONEY_RESPONSE_TO_17AAG_DN	4	NA	NA	NA	NA	NA	NA
MANTOVANI_NFKB_TARGETS_UP	4	NA	NA	NA	NA	NA	NA
CUI_GLUCOSE_DEPRIVATION	4	NA	NA	NA	NA	NA	NA
CHOI_ATL_CHRONIC_VS_ACUTE_DN	4	NA	NA	NA	NA	NA	NA
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	4	NA	NA	NA	NA	NA	NA
RASHI_RESPONSE_TO_IONIZING_RADIATION_1	4	NA	NA	NA	NA	NA	NA
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	4	NA	NA	NA	NA	NA	NA
BIDUS_METASTASIS_DN	4	NA	NA	NA	NA	NA	NA
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	4	NA	NA	NA	NA	NA	NA
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	4	NA	NA	NA	NA	NA	NA
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	4	NA	NA	NA	NA	NA	NA
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	4	NA	NA	NA	NA	NA	NA
MALONEY_RESPONSE_TO_17AAG_UP	4	NA	NA	NA	NA	NA	NA
CHESLER_BRAIN_HIGHEST_EXPRESSION	4	NA	NA	NA	NA	NA	NA
DORN_ADENOVIRUS_INFECTION_12HR_UP	4	NA	NA	NA	NA	NA	NA
ZUCCHI_METASTASIS_UP	4	NA	NA	NA	NA	NA	NA
PID_SMAD2_3NUCLEAR_PATHWAY	4	NA	NA	NA	NA	NA	NA
BALDWIN_PRKCI_TARGETS_UP	4	NA	NA	NA	NA	NA	NA
SABATES_COLORECTAL_ADENOMA_UP	4	NA	NA	NA	NA	NA	NA
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	4	NA	NA	NA	NA	NA	NA
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	4	NA	NA	NA	NA	NA	NA
OZEN_MIR125B1_TARGETS	4	NA	NA	NA	NA	NA	NA
